District Names,State/UT,Number of Households surveyed,Number of Women age 15-49 years interviewed,Number of Men age 15-54 years interviewed,Female population age 6 years and above who ever attended school (%),Population below age 15 years (%)," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),Population living in households with electricity (%),Population living in households with an improved drinking-water source1 (%),Population living in households that use an improved sanitation facility2 (%),Households using clean fuel for cooking3 (%),Households using iodized salt (%),Households with any usual member covered under a health insurance/financing scheme (%),Children age 5 years who attended pre-primary school during the school year 2019-20 (%),Women (age 15-49) who are literate4 (%),Women (age 15-49)  with 10 or more years of schooling (%),Women age 20-24 years married before age 18 years (%),Births in the 5 years preceding the survey that are third or higher order (%),Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),Mothers who had at least 4 antenatal care visits  (for last birth in the 5 years before the survey) (%),Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children born at home who were taken to a health facility for a check-up within 24 hours of birth (for last birth in the 5 years before the survey} (%),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Institutional births (in the 5 years before the survey) (%),Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (Children under age 5 years) (%) ,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (Children under age 5 years) (%) ,Children swith diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (Children under age 5 years) (%)  ,Children under age 3 years breastfed within one hour of birth15 (%),Children under age 6 months exclusively breastfed16 (%),Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",Children under 5 years who are stunted (height-for-age)18 (%),Children under 5 years who are wasted (weight-for-height)18 (%),Children under 5 years who are severely wasted (weight-for-height)19 (%),Children under 5 years who are underweight (weight-for-age)18 (%),Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%),Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%),Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),All women age 15-49 years who are anaemic22 (%),All women age 15-19 years who are anaemic22 (%) ,Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),Women age 15 years and above who use any kind of tobacco (%),Men age 15 years and above who use any kind of tobacco (%),Women age 15 years and above who consume alcohol (%),Men age 15 years and above who consume alcohol (%),BMI_Risk,Child_Nutrition_Status,Anaemia_Risk,Institutional_Birth_Level,Sanitation_Status,Insurance_Coverage_Level,BP_Risk_Women
Vidisha ,Madhya Pradesh,910,1019,166,69.22,29.0,924.42,960.3,96.71,81.66,98.7,95.72,65.19,31.78,98.99,48.16,9.8,68.89,21.74,22.79,4.92,7.76,58.52,75.09,64.64,44.67,0.0,0.8671004876833832,1.4701758451005928,13.82,0.98,5.93,3.35,28.52,63.81,84.88,54.44,96.47,41.33,24.9,100.0,87.84,1667.99,-8.45,86.86,90.61,82.83,1.0750024230289759,91.58,7.49,-43.27,4.98,77.96,88.18,91.09,82.51,81.53,84.51,29.18,67.94,78.93,67.97,100,0,8.41,-54.88,-9.52,-58.1,0.7514160886839212,*,42.58,-64.45,*,4.3,*,3.91,36.54,16.55,3.36,34.41,0.31,23.11,19.76,31.68,52.25,37.91,-50.91,38.5,27.09,6.9,4.93,12.15,7.46,6.02,14.07,9.64,4.5,17.17,12.74,4.07,18.09,0.20701416938432615,0.0,0.20701416938432615,2.2834022735772717,54.03,0.04879016416943201,13.92,Normal,Average,Medium Risk,High,Average,Medium,Moderate Risk
Sehore ,Madhya Pradesh,933,1088,168,68.46,25.56,894.04,824.31,91.74,66.24,99.16,92.2,75.16,33.73,97.55,33.24,16.54,69.68,28.21,21.7,2.13,4.18,49.76,53.4,51.48,34.64,0.35065687161316933,0.5538851132264376,1.366091653802371,11.27,0.83,14.71,6.05,14.62,51.45,58.49,44.97,92.83,47.32,28.32,95.36,74.37,3654.25,*,80.35,94.67,82.85,0.7884573603642702,86.93,14.49,-49.02,10.49,60.33,-82.71,93.26,65.73,80.7,80.82,30.07,55.13,76.91,70.54,100,0,8.94,-50.72,-18.96,-51.28,1.3270750014599193,70.84,35.31,-83.68,*,6.53,*,5.48,21.87,20.28,9.58,27.57,2.96,27.07,20.61,36.77,82.37,44.78,-58.77,45.34,50.49,3.29,3.13,8.2,4.72,3.87,9.99,14.06,7.99,25.96,17.87,7.02,26.56,0.8544153281560676,0.6097655716208943,0.924258901523332,2.3683728335320486,47.08,0.26236426446749106,10.53,Normal,Good,Medium Risk,High,Average,Medium,Moderate Risk
Narsimhapur ,Madhya Pradesh,958,1110,160,73.77,24.27,949.84,946.64,98.07,79.37,99.01,99.77,76.95,36.68,98.43,49.35,9.47,73.61,31.4,19.56,3.43,6.48,58.42,78.86,70.38,63.35,0.11332868530700317,0.6097655716208943,0.6981347220709844,4.34,0.36,3.47,1.76,24.39,69.41,88.01,74.19,93.56,53.14,28.66,98.06,91.4,1662.28,*,87.4,91.37,76.15,1.0473189942805592,92.95,19.11,55.47,14.01,82.66,81.25,87.23,87.89,88.35,88.24,40.3,68.02,81.55,74.08,100,0,3.98,*,*,*,1.2325602611778486,*,39.31,-70.64,*,19.86,*,18.06,32.0,19.59,5.09,28.1,0.98,25.08,20.14,28.1,73.41,46.61,-52.97,46.85,48.45,4.93,4.12,9.93,6.3,6.57,13.53,12.56,6.93,23.22,16.88,5.6,24.36,0.36464311358790924,0.0,0.0,3.339321977944068,55.17,0.29266961396282,15.74,Normal,Average,Medium Risk,High,Average,Medium,Moderate Risk
Chhindwara ,Madhya Pradesh,926,1009,128,73.09,22.51,1032.35,1078.49,95.93,92.3,98.89,89.06,77.09,43.59,98.52,48.45,12.91,75.03,40.21,11.57,2.6,3.25,69.6,80.21,74.2,65.38,0.5187937934151676,1.1314021114911006,0.5709795465857378,4.63,0.0,3.55,2.28,35.12,60.09,82.13,66.95,97.03,53.68,34.3,98.29,90.24,718.29,*,89.71,92.16,78.09,0.6097655716208943,92.31,17.06,-65.11,10.12,-65.26,-75.69,-95.67,-77.58,-80.61,-85.86,-27.3,-67.36,-71.69,79.53,-100,-0.01,4.02,*,*,*,0.636576829071551,*,44.13,-81.83,*,6.86,*,5.81,23.89,18.1,4.46,32.84,0.34,28.49,18.6,21.91,50.48,41.83,-36.81,41.67,45.25,5.8,4.58,11.12,5.49,7.61,14.12,10.91,6.24,21.74,14.42,6.01,22.56,0.2151113796169455,0.0,0.15700374880966475,3.0955776085237074,48.96,1.2029723039923526,21.78,Normal,Good,Medium Risk,High,Average,Medium,Moderate Risk
Guna ,Madhya Pradesh,955,1165,162,61.43,28.61,906.75,825.06,97.1,79.59,98.28,81.35,55.64,34.49,95.85,43.09,6.51,56.77,17.71,28.08,2.83,5.49,48.26,72.99,69.22,56.55,0.09531017980432487,0.4574248470388754,1.184789984909162,7.95,0.62,8.49,5.0,35.05,67.69,84.64,68.34,97.15,60.75,43.43,98.57,78.0,1543.53,*,87.93,97.98,90.63,0.9360933591703348,92.8,6.67,-62.2,2.32,78.78,81.74,95.4,82.24,83.74,86.97,43.11,82.98,83.79,81.46,97.86,2.14,3.8,*,*,*,0.7561219797213337,*,44.13,-81.79,*,8.23,*,9.91,31.88,10.11,4.25,25.06,1.62,18.38,12.0,42.4,75.12,49.56,-55.04,49.78,49.22,5.02,2.77,8.35,6.05,2.66,9.57,11.82,3.83,16.99,12.79,4.2,18.17,0.3435897043900769,0.20701416938432615,0.20701416938432615,1.9401794743463283,42.12,0.3293037471426004,12.77,Normal,Average,Medium Risk,High,Average,Medium,Moderate Risk
Ashoknagar ,Madhya Pradesh,827,862,96,62.4,28.59,934.91,915.22,91.6,78.72,98.59,90.07,53.67,20.3,96.01,34.22,6.21,61.25,17.6,29.72,3.43,7.7,50.61,76.61,68.23,57.78,0.35065687161316933,0.412109650826833,0.6043159668533296,7.55,0.18,6.5,3.09,24.77,46.19,81.78,57.92,91.73,42.52,26.56,98.14,77.77,1584.6,*,76.44,91.32,83.62,1.235471471385307,92.07,6.18,*,1.25,69.12,-82.02,96.52,72.51,86.94,80.33,39.36,78.6,84.94,74.42,-100,-0.01,7.43,*,*,*,0.8878912573524571,*,51.79,-65.33,*,3.39,*,3.11,32.56,19.73,4.48,31.07,0.46,26.1,15.38,42.12,59.67,46.28,-42.5,46.13,44.98,6.23,4.24,11.37,7.25,6.55,14.11,11.19,3.85,16.32,13.37,5.44,19.81,0.9321640810304452,0.0,0.20701416938432615,2.2438960966453663,46.75,0.4054651081081644,12.19,Normal,Average,Medium Risk,High,Average,Medium,Moderate Risk
Burhanpur ,Madhya Pradesh,955,1139,197,69.84,27.92,941.32,816.26,92.06,77.13,98.33,95.96,74.02,68.19,94.93,42.18,4.11,67.6,26.27,17.76,3.4,1.81,66.07,75.68,71.54,53.08,0.10436001532424277,0.6523251860396903,1.7613002617433464,10.78,0.51,6.78,3.47,32.7,82.75,77.36,63.1,95.43,72.58,60.65,98.8,84.61,1426.77,*,84.82,90.72,76.3,1.275362800412609,92.33,14.03,55.38,7.92,91.67,92.58,97.13,91.67,94.22,92.87,29.86,92.87,92.87,81.83,98.43,1.57,6.18,*,*,*,1.3787660946990992,-57.71,27.96,-69.42,*,19.65,*,16.84,38.72,27.91,13.08,47.17,3.21,20.86,12.23,36.18,77.89,58.01,-36.41,57.33,66.49,3.5,2.73,7.05,5.23,3.31,9.11,8.72,3.05,13.89,10.73,3.47,15.85,0.6259384308664953,0.16551443847757338,0.14842000511827327,2.3532782073095637,35.35,0.6981347220709844,13.72,Normal,Average,High Risk,High,Average,Medium,Normal
Jalgaon ,Maharastra,842,881,155,77.49,25.06,983.22,856.55,93.73,93.95,96.77,94.32,59.73,79.46,96.81,11.89,30.01,76.51,40.8,28.03,2.22,10.68,70.05,44.04,43.62,35.39,0.0,1.0402767116551463,0.44468582126144574,5.58,0.12,14.9,4.9,9.44,46.97,60.25,58.39,82.19,28.88,20.37,91.02,74.53,3366.25,*,78.48,86.51,40.22,1.5706970841176697,81.86,27.49,40.14,22.16,-61.32,-79.9,-96.21,-75.78,-76.76,-74.55,-32.69,-19.29,-59.44,57.94,-92.29,-7.71,6.73,*,*,*,1.6253112615903906,61.83,46.2,-59.78,*,18.29,*,15.57,36.34,30.5,8.0,36.88,1.49,22.17,26.24,39.28,85.18,65.26,-63.77,65.19,69.44,5.72,5.91,12.77,7.1,7.05,15.24,10.94,5.36,20.68,15.58,6.18,24.37,0.32208349916911333,0.23901690047049992,0.15700374880966475,2.613006652415316,37.65,0.4054651081081644,12.28,Normal,Average,High Risk,Medium,Average,Low,Moderate Risk
Buldana ,Maharastra,931,1055,189,78.06,23.99,957.44,1035.79,97.85,91.48,97.08,89.71,68.86,69.15,97.75,37.88,22.26,79.88,41.84,24.07,1.57,5.73,74.78,81.05,78.06,56.13,0.5481214085096876,1.3711807233098425,1.1969481893889715,14.71,1.1,4.39,1.38,33.49,67.9,73.6,72.7,95.47,61.21,45.11,100.0,86.71,2641.05,*,84.75,93.94,70.9,1.3376291891386096,92.39,17.56,28.37,15.55,-85.91,-78.48,-100,-91.83,-89.53,-90.11,-32.78,-6.33,-89.75,89.17,-97.64,-2.36,8.79,-56.13,-32.5,-71.77,1.9919755158985601,-67.36,64.35,*,*,3.47,*,4.12,44.95,31.72,14.84,47.18,4.78,21.62,15.67,37.96,79.4,58.45,*,57.84,66.77,6.39,2.88,10.22,5.15,2.88,9.03,12.63,4.67,20.05,14.19,3.45,20.46,0.7030975114131134,0.0,0.30010459245033805,2.5680215564985067,42.53,0.173953307123438,14.25,Normal,Critical,High Risk,High,Average,Medium,Moderate Risk
Akola ,Maharastra,926,1098,202,86.29,23.53,951.1,895.76,98.81,94.43,97.59,95.09,69.48,75.52,95.18,40.12,16.19,87.52,52.74,13.49,2,5.68,79.72,76.99,72.81,48.63,0.49469624183610705,1.3532545070416904,1.5686159179138452,16.28,0.49,6.81,3.71,33.81,59.46,75.05,76.28,92.92,60.56,40.39,98.27,82.33,1753.38,*,92.16,97.67,65.93,0.6205764877251099,86.42,29.06,41.96,23.88,69.51,66.06,97.83,76.98,80.13,83.84,25.15,9.99,71.61,88.25,89.77,10.23,11.97,-70.61,-41.07,-77.28,2.0135687975291283,75.75,63.12,-59.62,-46.7,4.01,-4.06,4.02,31.79,29.37,14.7,30.76,8.64,16.13,19.59,25.24,77.5,53.24,-39.17,52.58,60.28,5.09,3.51,9.62,5.68,3.22,9.79,11.67,4.23,19.42,12.63,4.23,19.07,0.9477893989335261,0.30010459245033805,0.412109650826833,2.4300984132930052,44.04,0.173953307123438,12.93,Normal,Average,High Risk,High,Average,Medium,Moderate Risk
Wardha ,Maharastra,909,925,158,85.05,20.37,979.06,1173.04,98.4,92.01,98.81,98.46,80.23,83.86,97.94,27.06,33.85,92.95,56.5,9.04,0.45,2.24,93.96,79.16,78.09,64.32,0.3576744442718159,0.9202827531436926,1.2267122912954256,8.55,0.75,6.59,3.7,36.53,52.82,87.87,70.37,93.36,50.63,28.95,98.57,89.88,3481.6,*,90.5,98.79,72.39,0.0,98.98,24.1,39.33,18.95,-92.39,-87.38,-100,-94.97,-97.42,-97.42,-36.94,-2.58,-89.55,87.05,-97.63,-2.37,5.96,*,*,*,1.247032293786383,*,51.57,*,*,4.75,*,7.33,27.65,28.08,12.46,31.34,3.98,17.14,19.6,39.61,71.38,60.69,-36.45,59.99,63.49,4.54,3.66,8.98,5.39,4.38,10.35,9.77,2.65,17.14,9.99,1.8,13.99,0.35065687161316933,0.0,0.15700374880966475,2.349468678892896,52.56,0.46373401623214017,24.58,Normal,Average,High Risk,High,Good,Low,Moderate Risk
Yavatmal ,Maharastra,913,1001,177,77.58,22.12,985.87,1012.44,97.2,79.55,97.15,89.45,66.44,71.8,94.59,29.03,-25.55,80.75,38.86,11.67,1.62,4.4,89.31,78.25,75.73,64.63,0.0,1.0043016091968684,0.712949807856125,7.48,0.55,5.53,2.94,22.41,62.17,77.06,66.92,94.63,41.69,19.04,98.84,85.56,1733.77,*,91.68,96.29,67.39,1.0152306797290587,96.79,15.95,32.07,9.92,74.68,77.64,97.96,84.24,88.61,89.99,26.61,0,85.46,71.03,94.85,5.15,7.35,*,*,*,0.0,-97.26,58.0,*,*,1.64,*,2.55,36.62,27.47,15.07,39.42,6.68,23.17,10.5,31.12,75.21,58.53,-53.73,58.38,64.12,5.79,4.31,10.58,5.42,4.05,10.67,10.54,3.52,17.19,12.25,3.99,18.2,0.8197798314933114,0.3576744442718159,0.0,2.5877640352277083,46.58,0.5007752879124893,20.1,Normal,Average,High Risk,High,Average,Low,Moderate Risk
Nanded ,Maharastra,908,1026,164,68.12,24.76,970.09,888.12,97.78,75.59,96.44,94.76,68.04,64.54,96.86,15.73,24.21,71.91,31.59,32.18,1.66,8.68,76.84,68.05,67.28,58.46,0.0,0.8960880245566356,0.9707789171582247,5.3,0.0,9.23,4.29,15.25,49.93,62.49,53.48,89.8,21.71,8.75,96.67,76.13,2963.83,*,79.28,94.81,66.71,0.6418538861723948,92.56,14.0,28.75,8.87,75.65,84.88,93.84,82.31,79.85,81.24,35.06,2.49,76.9,70.5,93.02,6.98,14.41,-60.42,-19.9,-79.14,0.6678293725756554,81.59,52.66,*,*,4.67,*,3.84,35.98,18.95,8.68,35.18,3.45,22.89,19.18,37.04,76.12,57.48,-52.86,57.34,63.13,4.87,3.64,9.13,5.49,5.84,12.11,8.86,4.62,16.67,10.15,4.17,17.28,0.9669838461896731,0.18232155679395462,0.0,1.8976198599275325,36.65,0.1906203596086497,14.11,Normal,Average,High Risk,High,Average,Low,Moderate Risk
Hingoli ,Maharastra,907,1121,173,69.43,24.83,961.97,838.16,95.98,79.33,98.13,92.41,69.04,53.1,99.01,14.66,18.39,76.54,33.19,37.06,1.39,14.42,77.17,73.07,72.85,58.71,0.0,0.8501509293696101,1.5040773967762742,8.8,0.5,10.35,5.61,11.27,41.52,82.5,66.61,88.51,23.22,10.86,98.78,82.36,3113.5,*,85.14,94.04,68.58,0.9707789171582247,95.25,16.38,29.27,13.03,76.88,-79.43,98.27,78.63,92.71,93.96,41.53,7.33,83.46,72.06,94.82,5.18,10.13,-37.45,-22.11,-71.1,1.4398351280479205,69.49,55.36,-55.81,*,11.84,*,11.52,37.39,25.76,10.53,38.86,0.97,24.93,16.55,24.71,72.51,51.19,-53.33,51.26,60.5,5.32,4.51,10.46,5.51,4.63,10.72,10.73,3.53,17.41,11.4,3.81,17.43,0.5364933705145685,0.0,0.0,2.174751721484161,32.67,0.2151113796169455,11.81,Normal,Average,High Risk,High,Average,Low,Moderate Risk
Aurangabad ,Maharastra,875,1011,147,78.43,27.35,978.43,875.05,94.51,83.18,97.02,91.65,69.11,78.44,98.94,12.44,31.6,83.1,48.36,35.83,0.98,12.37,77.33,48.13,46.01,28.82,0.0,1.208960345836975,1.3454723665996355,11.68,0.33,17.1,5.08,11.81,44.41,65.21,57.21,86.16,14.46,6.93,95.0,76.44,4039.43,*,82.61,94.8,61.13,1.415853163361435,96.26,17.53,19.5,17.93,56.65,-81.74,94.17,62.36,88.99,81.48,11.81,27.81,75.36,69.19,98.37,1.63,12.64,-55.07,-30.83,-55.67,1.623340817603092,64.19,39.92,-75.69,*,11.87,*,11.74,34.22,26.37,11.79,42.9,2.77,20.28,24.4,24.67,64.5,52.58,-48.18,52.38,47.44,6.5,5.45,13.1,7.97,4.99,14.1,11.53,5.23,20.75,14.3,4.04,20.86,1.2499017362143359,0.173953307123438,0.31481073984003355,2.180417459019838,33.8,0.2151113796169455,13.69,Normal,Average,High Risk,High,Average,Low,Moderate Risk
Mumbai ,Maharastra,826,779,127,92.5,16.17,938.54,1019.21,98.61,100,99.64,100.0,58.55,98.25,98.28,30.69,-38.3,94.26,71.05,4.5,0,0.95,99.1,74.33,71.74,47.0,0.0,1.635105659182678,1.0784095813505903,18.05,0.15,4.92,1.93,19.19,-77.82,86.17,87.05,95.37,72.36,49.54,93.09,90.62,6232.65,*,95.94,99.53,55.45,0.0,98.27,30.4,39.09,23.75,*,*,*,*,*,*,*,*,*,77.75,*,*,3.54,*,*,*,1.0043016091968684,*,51.0,*,*,-12.75,*,-14.1,26.6,25.3,9.08,29.55,6.05,12.03,25.02,54.39,72.79,46.92,-19.92,45.92,54.74,9.22,6.34,17.45,11.4,6.11,18.17,14.14,2.1,21.04,16.92,3.27,23.26,0.6830968447064438,0.0,0.16551443847757338,1.8325814637483102,20.27,0.7419373447293773,15.98,Normal,Average,Medium Risk,High,Average,Medium,Moderate Risk
Ahmadnagar ,Maharastra,883,993,139,77.4,23.01,966.65,845.43,99.29,85.71,94.48,89.98,79.5,77.44,95.5,12.03,21.55,86.19,45.73,26.89,0.71,10.76,84.15,69.51,67.36,56.59,0.0,1.007957920399979,0.7030975114131134,8.01,0.0,8.34,2.6,19.52,31.66,71.39,76.61,91.19,53.3,31.97,94.42,90.91,5575.04,*,92.88,97.9,45.48,0.708035793053696,95.0,28.14,33.71,23.03,83.53,88.34,96.64,87.6,92.57,93.81,43.91,4.37,89.31,69.94,93.13,6.87,15.91,-65.97,-28.32,-70.97,1.297463147413275,-84.15,50.49,*,*,11.58,*,9.81,31.68,24.93,8.56,41.19,1.78,21.5,22.97,44.62,64.45,50.54,-43.96,50.3,45.04,4.98,4.36,10.95,5.42,5.22,12.47,13.37,5.05,23.6,15.95,6.28,25.29,0.8109302162163288,0.173953307123438,0.173953307123438,2.753023566744941,37.71,0.2151113796169455,10.53,Normal,Average,High Risk,High,Average,Low,Moderate Risk
Satara ,Maharastra,896,978,149,78.47,20.57,1048.91,958.23,96.92,87.14,97.9,95.55,78.71,82.1,93.9,11.36,-27.23,87.18,48.25,18.13,1.25,7.71,87.19,74.72,72.82,61.78,0.12221763272424921,1.2178757094949273,0.6830968447064438,7.38,0.17,6.2,2.98,26.81,68.14,77.53,81.69,93.8,59.47,39.72,96.72,94.53,2606.51,*,95.14,97.1,43.78,1.1118575154181303,97.85,36.17,52.98,18.1,-82.77,-76.26,-96.18,-87.54,-93.8,-91.73,-38.77,-6.68,-84.9,78.28,-97.34,-2.66,10.35,-72.4,-24.48,-72.32,1.9344157696295783,77.7,46.36,-66.32,*,13.19,*,15.85,20.17,20.45,5.17,28.0,2.33,22.93,26.55,47.18,68.94,50.18,-28.75,49.58,48.73,5.06,5.09,12.04,4.03,6.87,12.89,16.41,6.23,27.17,17.66,8.47,29.8,0.8020015854720274,0.37156355643248307,0.0,3.4164143474670157,40.56,0.412109650826833,11.65,Normal,Good,Medium Risk,High,Average,Low,Moderate Risk
Ratnagiri ,Maharastra,869,807,127,80.25,16.32,1069.03,947.89,97.76,95.46,99.23,90.9,85.55,58.05,91.13,16.55,-26.6,87.2,41.22,4.38,0.66,1.19,84.57,62.28,60.48,50.11,0.0,0.9439058989071285,0.712949807856125,7.63,0.0,10.37,3.76,22.04,-57.46,64.58,78.56,93.15,54.57,29.29,96.98,89.67,3096.1,*,92.22,97.79,53.48,0.5364933705145685,95.55,30.81,35.7,28.02,-77.21,-95.22,-89.88,-85.62,-85.26,-86.19,-36.86,-5.81,-78.99,77.32,-97.57,-0.01,2.67,*,*,*,1.2237754316221157,*,45.73,*,*,-9.76,*,-8.64,31.74,23.66,12.62,29.54,3.77,25.75,17.66,53.2,69.35,43.44,*,43.44,33.71,8.1,7.67,16.87,6.18,9.34,16.53,18.24,8.09,32.4,21.05,8.65,33.89,0.8754687373538999,0.31481073984003355,0.2151113796169455,2.9668182633893485,31.29,0.412109650826833,13.02,Normal,Average,Medium Risk,High,Good,Low,High Risk
Bargarh ,Odisha,896,891,145,72.07,22.18,956.54,950.1,93.94,76.21,98.39,98.04,61.91,31.88,98.95,45.51,-9.27,75.73,37.36,8.57,0.42,3.3,84.58,75.35,55.7,33.23,0.0,1.4562867329399256,2.5305171610400525,6.04,0.3,5.05,1.56,28.0,80.85,80.88,70.1,90.85,52.18,25.25,100.0,92.69,4112.11,*,94.01,99.59,91.86,0.0,96.22,29.49,*,25.99,95.9,97.94,100,95.9,98.13,97.77,55.29,96.34,98.13,90.9,98.15,1.85,4.01,*,*,*,1.3376291891386096,*,67.64,*,*,15.28,*,17.08,38.85,17.95,5.99,30.02,2.85,18.96,19.89,57.47,56.16,62.79,-57.55,62.61,66.77,7.5,7.8,15.74,6.54,8.3,15.37,14.22,5.07,22.6,17.6,4.77,24.31,0.36464311358790924,0.36464311358790924,0.6418538861723948,3.100992784211484,40.09,1.1755733298042381,28.31,Normal,Average,High Risk,High,Average,Medium,Moderate Risk
